imagen,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,head_x,head_y,neck_x,neck_y
115779_179699.jpg,0.5443349753694581,0.28236744759556104,0.2733990147783251,0.27743526510480887,0.6798029556650246,0.45006165228113443,0.49014778325123154,0.3834771886559803,0.7315270935960592,0.6374845869297164,0.41379310344827586,0.5055487053020962,0.5862068965517241,0.6004932182490752,0.39901477832512317,0.5967940813810111,0.6206896551724138,0.8162762022194822,0.3497536945812808,0.7595561035758323,-1.0,-1.0,0.5566502463054187,0.9013563501849569,0.6305418719211823,0.09001233045622688,0.5911330049261084,0.20221948212083848
115779_185361.jpg,0.6775067750677507,0.26021180030257185,0.5365853658536586,0.25416036308623297,0.4173441734417344,0.25113464447806355,0.4010840108401084,0.24962178517397882,0.20596205962059622,0.28895612708018154,0.23577235772357724,0.26777609682299547,0.6910569105691057,0.5310136157337367,0.5853658536585366,0.5098335854765507,0.5582655826558266,0.5809379727685325,0.4146341463414634,0.5310136157337367,0.7046070460704607,0.8063540090771558,0.34959349593495936,0.6444780635400907,0.6151761517615176,0.10892586989409984,0.6043360433604336,0.2405446293494705
118086_165407.jpg,0.6383265856950068,0.4168126094570928,0.5870445344129555,0.39929947460595444,0.7058029689608637,0.553415061295972,0.7044534412955465,0.5271453590192644,0.7435897435897436,0.44308231173380036,0.8340080971659919,0.532399299474606,0.5155195681511471,0.7460595446584939,0.42105263157894735,0.723292469352014,-1.0,-1.0,0.28205128205128205,0.8861646234676007,-1.0,-1.0,0.16059379217273953,0.8056042031523643,0.6437246963562753,0.18914185639229422,0.6045883940620783,0.3415061295971979
118086_175792.jpg,0.6848484848484848,0.2119089316987741,0.4909090909090909,0.20140105078809106,0.5636363636363636,0.30998248686514884,0.33636363636363636,0.3169877408056042,0.6454545454545455,0.3327495621716287,0.5484848484848485,0.3555166374781086,0.43636363636363634,0.44308231173380036,0.2878787878787879,0.4185639229422067,0.6787878787878788,0.5936952714535902,0.30303030303030304,0.6129597197898424,0.5333333333333333,0.7408056042031523,0.1,0.7985989492119089,0.6818181818181818,0.04553415061295972,0.6060606060606061,0.1646234676007005
114180_168149.jpg,0.5984848484848485,0.27529761904761907,0.4128787878787879,0.27976190476190477,0.5909090909090909,0.38392857142857145,0.2916666666666667,0.38839285714285715,0.6742424242424242,0.40327380952380953,0.5984848484848485,0.4226190476190476,0.5492424242424242,0.5252976190476191,0.4696969696969697,0.5178571428571429,0.49242424242424243,0.6934523809523809,0.4583333333333333,0.6875,0.4621212121212121,0.8556547619047619,0.4015151515151515,0.8705357142857143,0.5871212121212122,0.10714285714285714,0.5075757575757576,0.23214285714285715
114180_173303.jpg,0.5854214123006833,0.2159383033419023,0.34851936218678814,0.2442159383033419,0.6765375854214123,0.3264781491002571,0.275626423690205,0.37789203084832906,0.7790432801822323,0.42930591259640105,0.1776765375854214,0.38303341902313626,0.6287015945330297,0.4794344473007712,0.4601366742596811,0.4781491002570694,0.592255125284738,0.6928020565552699,0.510250569476082,0.6799485861182519,0.5785876993166287,0.8611825192802056,0.4510250569476082,0.8701799485861182,0.4168564920273349,0.08354755784061697,0.44874715261959,0.20179948586118251
114180_181180.jpg,0.37393767705382436,0.2634961439588689,0.7563739376770539,0.2699228791773779,0.28611898016997167,0.39974293059125965,0.6770538243626062,0.39974293059125965,0.3881019830028329,0.2930591259640103,0.5495750708215298,0.30848329048843187,0.3937677053824363,0.5334190231362468,0.6430594900849859,0.5308483290488432,0.44192634560906513,0.7390745501285347,0.5949008498583569,0.7287917737789203,0.5014164305949008,0.9434447300771208,0.5779036827195467,0.9421593830334191,0.5609065155807366,0.08997429305912596,0.546742209631728,0.20179948586118251
109038_165240.jpg,0.6521739130434783,0.3368606701940035,0.22742474916387959,0.2927689594356261,0.6722408026755853,0.49029982363315694,0.11036789297658862,0.5114638447971781,0.7692307692307693,0.5167548500881834,0.05016722408026756,0.5343915343915344,0.4882943143812709,0.673721340388007,0.25752508361204013,0.656084656084656,0.45484949832775917,0.9241622574955908,0.22408026755852842,0.9135802469135802,0.4414715719063545,1.1393298059964727,0.19732441471571907,1.1322751322751323,0.5284280936454849,0.1146384479717813,0.44481605351170567,0.2839506172839506
109038_170504.jpg,0.3828125,0.268,0.20052083333333334,0.25466666666666665,0.4244791666666667,0.396,0.4427083333333333,0.3506666666666667,0.5546875,0.4146666666666667,0.6822916666666666,0.396,0.3958333333333333,0.5133333333333333,0.265625,0.5226666666666666,0.4375,0.72,0.3229166666666667,0.7253333333333334,0.46875,0.932,0.3541666666666667,0.92,0.3463541666666667,0.108,0.2604166666666667,0.22666666666666666
108691_158478.jpg,0.2261904761904762,0.24528301886792453,0.5357142857142857,0.24528301886792453,0.19047619047619047,0.37735849056603776,0.6190476190476191,0.34591194968553457,-1.0,-1.0,0.6904761904761905,0.42138364779874216,0.2976190476190476,0.4968553459119497,0.5,0.48427672955974843,0.3333333333333333,0.6540880503144654,0.5,0.6415094339622641,0.3333333333333333,0.8679245283018868,0.5238095238095238,0.8238993710691824,0.36904761904761907,0.07547169811320754,0.36904761904761907,0.16981132075471697
108691_158496.jpg,0.7122905027932961,0.5461165048543689,0.25977653631284914,0.5728155339805825,0.8268156424581006,0.8252427184466019,0.4553072625698324,0.8980582524271845,-1.0,-1.0,0.61731843575419,0.6286407766990292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6033519553072626,0.11893203883495146,0.5223463687150838,0.46116504854368934
108691_158501.jpg,0.2608695652173913,0.24615384615384617,0.6304347826086957,0.2564102564102564,-1.0,-1.0,0.7608695652173914,0.39487179487179486,-1.0,-1.0,0.6630434782608695,0.48717948717948717,0.358695652173913,0.48717948717948717,0.5434782608695652,0.48205128205128206,0.358695652173913,0.676923076923077,0.5652173913043478,0.6871794871794872,0.3804347826086957,0.8615384615384616,0.5978260869565217,0.8717948717948718,0.4673913043478261,0.10256410256410256,0.41304347826086957,0.20512820512820512
108691_158597.jpg,0.44155844155844154,0.14285714285714285,0.5064935064935064,0.11607142857142858,0.4675324675324675,0.2857142857142857,-1.0,-1.0,0.4025974025974026,0.42410714285714285,-1.0,-1.0,0.5714285714285714,0.45535714285714285,0.6233766233766234,0.45535714285714285,0.5584415584415584,0.6785714285714286,0.6233766233766234,0.6785714285714286,0.4935064935064935,0.8660714285714286,0.5844155844155844,0.8705357142857143,-1.0,-1.0,0.3116883116883117,0.10267857142857142
108047_121856.jpg,0.34074074074074073,0.199203187250996,0.6296296296296297,0.22709163346613545,0.2074074074074074,0.33067729083665337,0.7851851851851852,0.3665338645418327,0.26666666666666666,0.4103585657370518,0.6888888888888889,0.44223107569721115,0.35555555555555557,0.44621513944223107,0.5555555555555556,0.46215139442231074,0.3333333333333333,0.6573705179282868,0.5037037037037037,0.6573705179282868,0.31851851851851853,0.900398406374502,0.5037037037037037,0.900398406374502,0.5185185185185185,0.09561752988047809,0.4962962962962963,0.1593625498007968
108047_122489.jpg,0.3381294964028777,0.21839080459770116,0.6187050359712231,0.21839080459770116,0.18705035971223022,0.32950191570881227,0.7338129496402878,0.36398467432950193,0.19424460431654678,0.4329501915708812,0.7769784172661871,0.4329501915708812,0.33093525179856115,0.42911877394636017,0.5035971223021583,0.4367816091954023,0.34532374100719426,0.6053639846743295,0.4460431654676259,0.6436781609195402,0.28776978417266186,0.7471264367816092,0.38848920863309355,0.8390804597701149,0.5539568345323741,0.09578544061302682,0.5179856115107914,0.1724137931034483
108047_128832.jpg,0.3968253968253968,0.25,0.6984126984126984,0.25,0.31746031746031744,0.3125,0.7936507936507936,0.34375,0.3333333333333333,0.4140625,0.746031746031746,0.4609375,0.3492063492063492,0.4296875,0.5873015873015873,0.4296875,0.3333333333333333,0.609375,0.5714285714285714,0.6171875,0.23809523809523808,0.7890625,0.6031746031746031,0.8125,0.5714285714285714,0.140625,0.5714285714285714,0.1796875
111516_178896.jpg,0.6851211072664359,0.3514644351464435,0.5103806228373703,0.22594142259414227,0.7820069204152249,0.46443514644351463,0.3771626297577855,0.30962343096234307,0.8442906574394463,0.5146443514644351,0.47750865051903113,0.25732217573221755,0.4342560553633218,0.6506276150627615,0.356401384083045,0.5523012552301255,0.2768166089965398,0.8493723849372385,0.25432525951557095,0.6506276150627615,0.2179930795847751,0.7217573221757322,0.3615916955017301,0.6108786610878661,0.6522491349480969,0.13598326359832635,0.6055363321799307,0.27615062761506276
111516_180332.jpg,0.7615230460921844,0.27533783783783783,0.5711422845691383,0.22635135135135134,0.8056112224448898,0.34290540540540543,0.4288577154308617,0.25844594594594594,0.8557114228456913,0.4341216216216216,0.503006012024048,0.2195945945945946,0.5691382765531062,0.5456081081081081,0.46893787575150303,0.46790540540540543,0.42685370741482964,0.6739864864864865,0.3627254509018036,0.6300675675675675,0.24048096192384769,0.8226351351351351,0.30861723446893785,0.785472972972973,0.7274549098196392,0.09797297297297297,0.6593186372745491,0.2179054054054054
102659_117602.jpg,-1.0,-1.0,0.642578125,0.6083333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.267578125,0.8645833333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.681640625,0.09375,0.673828125,0.7020833333333333
102659_120280.jpg,-1.0,-1.0,0.5266666666666666,0.49537037037037035,-1.0,-1.0,0.76,0.7592592592592593,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16666666666666666,0.09722222222222222,0.20666666666666667,0.4027777777777778
102659_120698.jpg,-0.075,0.5522388059701493,0.825,0.5522388059701493,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.65,1.3582089552238805,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.11940298507462686,-1.0,-1.0
102659_120728.jpg,0.2874251497005988,0.45692883895131087,0.844311377245509,0.40074906367041196,0.1497005988023952,0.6891385767790262,0.9401197604790419,0.6142322097378277,-1.0,-1.0,-1.0,-1.0,0.5389221556886228,0.9213483146067416,0.9161676646706587,0.8726591760299626,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3652694610778443,0.10486891385767791,0.5149700598802395,0.3445692883895131
102659_149075.jpg,0.2391304347826087,0.6612903225806451,0.782608695652174,0.5483870967741935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.43478260869565216,0.0967741935483871,-1.0,-1.0
101908_111238.jpg,0.5610859728506787,0.2204968944099379,0.34841628959276016,0.2577639751552795,0.6877828054298643,0.2577639751552795,0.27601809954751133,0.34782608695652173,0.7601809954751131,0.2639751552795031,0.2081447963800905,0.45652173913043476,0.5882352941176471,0.46273291925465837,0.45701357466063347,0.4658385093167702,0.5746606334841629,0.639751552795031,0.36199095022624433,0.6304347826086957,0.4660633484162896,0.7919254658385093,0.24434389140271492,0.8074534161490683,0.46153846153846156,0.12422360248447205,0.46153846153846156,0.21428571428571427
101908_111375.jpg,0.6379310344827587,0.6,0.06896551724137931,0.5846153846153846,0.7413793103448276,0.8769230769230769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.41379310344827586,0.09230769230769231,0.3620689655172414,0.46153846153846156
101908_111718.jpg,0.782608695652174,0.5384615384615384,0.2463768115942029,0.5128205128205128,0.8695652173913043,0.8846153846153846,0.30434782608695654,0.8717948717948718,-1.0,-1.0,-1.0,-1.0,0.7391304347826086,1.0769230769230769,0.391304347826087,1.0769230769230769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5217391304347826,0.08974358974358974,0.5072463768115942,0.4230769230769231
101908_111826.jpg,0.6779661016949152,0.5277777777777778,0.15254237288135594,0.5555555555555556,0.7966101694915254,0.9166666666666666,0.06779661016949153,0.9305555555555556,-1.0,-1.0,-1.0,-1.0,0.6101694915254238,1.0694444444444444,0.23728813559322035,1.0972222222222223,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3728813559322034,0.1111111111111111,0.4067796610169492,0.4861111111111111
101908_111858.jpg,0.5841584158415841,0.33884297520661155,0.2079207920792079,0.3305785123966942,0.6633663366336634,0.6115702479338843,0.2079207920792079,0.6115702479338843,-1.0,-1.0,0.39603960396039606,0.7851239669421488,0.5445544554455446,0.71900826446281,0.27722772277227725,0.71900826446281,0.8217821782178217,0.7520661157024794,-1.0,-1.0,0.7920792079207921,1.0330578512396693,-1.0,-1.0,0.45544554455445546,0.09090909090909091,0.4158415841584158,0.2975206611570248
101908_111934.jpg,0.7049180327868853,0.4782608695652174,0.19672131147540983,0.4782608695652174,0.819672131147541,0.8260869565217391,0.18032786885245902,0.7536231884057971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5081967213114754,0.10144927536231885,0.47540983606557374,0.4492753623188406
101908_111944.jpg,0.796875,0.5866666666666667,0.21875,0.5733333333333334,0.8125,0.9866666666666667,0.1875,0.9866666666666667,-1.0,-1.0,-1.0,-1.0,0.734375,1.1066666666666667,0.328125,1.1333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.515625,0.12,0.5,0.4666666666666667
101908_111948.jpg,0.7352941176470589,0.5,0.3088235294117647,0.47435897435897434,0.8529411764705882,0.8333333333333334,0.25,0.8589743589743589,-1.0,-1.0,-1.0,-1.0,0.6470588235294118,0.9743589743589743,0.39705882352941174,0.9871794871794872,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5441176470588235,0.10256410256410256,0.5294117647058824,0.4358974358974359
101908_112260.jpg,0.7121212121212122,0.5263157894736842,0.22727272727272727,0.5131578947368421,0.8181818181818182,0.9473684210526315,0.24242424242424243,0.9473684210526315,-1.0,-1.0,-1.0,-1.0,0.696969696969697,1.118421052631579,0.3333333333333333,1.118421052631579,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4696969696969697,0.10526315789473684,0.4696969696969697,0.4342105263157895
101908_112304.jpg,0.8095238095238095,0.47435897435897434,0.20634920634920634,0.5,0.8571428571428571,0.8076923076923077,0.2698412698412698,0.8205128205128205,-1.0,-1.0,-1.0,-1.0,0.7142857142857143,0.8974358974358975,0.4603174603174603,0.9102564102564102,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5396825396825397,0.08974358974358974,0.5238095238095238,0.44871794871794873
101908_112507.jpg,0.7142857142857143,0.4588235294117647,0.07142857142857142,0.43529411764705883,0.7619047619047619,0.6,0.09523809523809523,0.6588235294117647,-1.0,-1.0,0.21428571428571427,0.788235294117647,0.5238095238095238,0.7647058823529411,0.2857142857142857,0.7529411764705882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4523809523809524,0.1411764705882353,0.42857142857142855,0.4
101908_112519.jpg,0.7272727272727273,0.547945205479452,0.2597402597402597,0.547945205479452,0.7012987012987013,0.9315068493150684,0.18181818181818182,0.8904109589041096,0.5194805194805194,0.6712328767123288,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5194805194805194,0.1643835616438356,0.4935064935064935,0.4931506849315068
111230_160915.jpg,0.5448717948717948,0.2702265372168285,0.47435897435897434,0.28317152103559873,0.6858974358974359,0.2928802588996764,0.7083333333333334,0.3333333333333333,0.7596153846153846,0.35275080906148865,0.7660256410256411,0.28802588996763756,0.40064102564102566,0.517799352750809,0.3173076923076923,0.5145631067961165,0.3942307692307692,0.6747572815533981,0.3108974358974359,0.6909385113268608,0.27564102564102566,0.7847896440129449,0.28205128205128205,0.8365695792880259,0.40384615384615385,0.13915857605177995,0.4551282051282051,0.2524271844660194
111230_169442.jpg,0.5992217898832685,0.38943894389438943,0.5486381322957199,0.3069306930693069,0.556420233463035,0.5115511551155115,0.3035019455252918,0.23102310231023102,0.4591439688715953,0.6155115511551155,0.25680933852140075,0.24422442244224424,0.6147859922178989,0.5643564356435643,0.5486381322957199,0.5495049504950495,0.5214007782101168,0.6782178217821783,0.45525291828793774,0.665016501650165,0.5447470817120622,0.8465346534653465,0.6186770428015564,0.7920792079207921,0.5953307392996109,0.15181518151815182,0.5486381322957199,0.2838283828382838
117177_163618.jpg,0.5723905723905723,0.47754137115839246,0.21885521885521886,0.47044917257683216,0.6060606060606061,0.7588652482269503,0.3367003367003367,0.8108747044917257,0.6599326599326599,0.8676122931442081,0.6801346801346801,0.8226950354609929,0.35353535353535354,0.9479905437352246,0.21212121212121213,0.9929078014184397,0.8383838383838383,0.9196217494089834,0.7542087542087542,0.9574468085106383,-1.0,-1.0,-1.0,-1.0,0.5286195286195287,0.11347517730496454,0.43097643097643096,0.3947990543735225
117177_163718.jpg,0.41041666666666665,0.46218487394957986,0.13541666666666666,0.4369747899159664,0.5083333333333333,0.6823529411764706,0.40208333333333335,0.7563025210084033,0.7458333333333333,0.8084033613445378,0.8020833333333334,0.8016806722689076,0.17916666666666667,0.9411764705882353,-1.0,-1.0,0.6791666666666667,0.9378151260504202,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.40625,0.13277310924369748,0.275,0.4084033613445378
117177_167764.jpg,0.7509727626459144,0.48412698412698413,0.2607003891050584,0.5052910052910053,0.7976653696498055,0.8095238095238095,0.2801556420233463,0.8095238095238095,0.5758754863813229,0.8756613756613757,0.5836575875486382,0.8624338624338624,0.6809338521400778,0.9761904761904762,0.3229571984435798,0.9656084656084656,0.5992217898832685,0.9126984126984127,0.4669260700389105,0.9126984126984127,0.6147859922178989,1.2592592592592593,0.47470817120622566,1.2777777777777777,0.5291828793774319,0.13227513227513227,0.5214007782101168,0.42592592592592593
118592_165478.jpg,0.7989556135770235,0.39308176100628933,0.4751958224543081,0.389937106918239,0.8198433420365535,0.6305031446540881,0.4308093994778068,0.5283018867924528,0.6214099216710183,0.6698113207547169,0.29765013054830286,0.589622641509434,0.7258485639686684,0.809748427672956,0.5143603133159269,0.8018867924528302,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.46475195822454307,0.1509433962264151,0.577023498694517,0.3191823899371069
118592_168439.jpg,0.3494809688581315,0.43902439024390244,0.1384083044982699,0.45121951219512196,0.356401384083045,0.6341463414634146,0.29411764705882354,0.6463414634146342,0.5951557093425606,0.5662020905923345,0.5847750865051903,0.5452961672473867,0.314878892733564,0.8972125435540069,0.17647058823529413,0.9024390243902439,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34256055363321797,0.14634146341463414,0.24567474048442905,0.32752613240418116
118592_176389.jpg,0.5846153846153846,0.3925399644760213,0.3213675213675214,0.38543516873889877,0.6974358974358974,0.5648312611012434,0.24786324786324787,0.5754884547069272,0.8461538461538461,0.6252220248667851,0.20341880341880342,0.6252220248667851,0.5299145299145299,0.8312611012433393,0.37435897435897436,0.8312611012433393,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.48034188034188036,0.14031971580817051,0.46495726495726497,0.3339253996447602
115578_164796.jpg,0.7233333333333334,0.29357798165137616,0.36666666666666664,0.3192660550458716,0.8233333333333334,0.41834862385321103,0.23666666666666666,0.3688073394495413,0.6766666666666666,0.4036697247706422,0.2733333333333333,0.29724770642201837,0.64,0.5284403669724771,0.4666666666666667,0.5302752293577981,0.69,0.6422018348623854,0.5166666666666667,0.6660550458715596,0.7333333333333333,0.7981651376146789,0.55,0.8201834862385321,0.46,0.14495412844036698,0.5266666666666666,0.27706422018348625
115578_168689.jpg,0.8044806517311609,0.34444444444444444,0.49490835030549896,0.2777777777777778,0.7331975560081466,0.5714285714285714,0.2953156822810591,0.39206349206349206,0.43380855397148677,0.5650793650793651,0.24236252545824846,0.5253968253968254,0.6293279022403259,0.719047619047619,0.48065173116089616,0.6682539682539682,0.23217922606924643,0.8174603174603174,0.1955193482688391,0.7031746031746032,0.4684317718940937,0.9746031746031746,-1.0,-1.0,0.5743380855397149,0.17142857142857143,0.6232179226069247,0.2650793650793651
110152_176241.jpg,0.7699115044247787,0.52,0.4631268436578171,0.525,0.8289085545722714,0.375,0.3274336283185841,0.38333333333333336,0.8259587020648967,0.22,0.25958702064896755,0.23833333333333334,0.7256637168141593,0.9316666666666666,0.45427728613569324,0.92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.39823008849557523,0.19,0.2448377581120944,0.4583333333333333
110152_179051.jpg,0.7552742616033755,0.544973544973545,0.33544303797468356,0.48324514991181655,0.7658227848101266,0.7936507936507936,0.18565400843881857,0.783068783068783,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.689873417721519,0.14462081128747795,0.5780590717299579,0.42680776014109345
106072_127165.jpg,0.7213930348258707,0.341991341991342,0.48258706467661694,0.4155844155844156,0.835820895522388,0.5714285714285714,0.4925373134328358,0.6190476190476191,0.5920398009950248,0.6666666666666666,0.39303482587064675,0.7445887445887446,0.7512437810945274,0.6796536796536796,0.5472636815920398,0.696969696969697,0.835820895522388,0.9393939393939394,0.16417910447761194,0.8311688311688312,-1.0,-1.0,-1.0,-1.0,0.4427860696517413,0.12554112554112554,0.572139303482587,0.3116883116883117
106072_128889.jpg,0.6440677966101694,0.27419354838709675,0.24858757062146894,0.29354838709677417,0.7796610169491526,0.4,0.23728813559322035,0.43548387096774194,0.7796610169491526,0.46774193548387094,0.3954802259887006,0.4935483870967742,0.5706214689265536,0.5258064516129032,0.3672316384180791,0.5290322580645161,0.576271186440678,0.5483870967741935,0.3389830508474576,0.5612903225806452,0.4858757062146893,0.8032258064516129,0.5141242937853108,0.7935483870967742,0.3954802259887006,0.1032258064516129,0.4180790960451977,0.23870967741935484
106072_128965.jpg,0.6869565217391305,0.5117647058823529,0.10434782608695652,0.5176470588235295,0.7043478260869566,0.8647058823529412,0.017391304347826087,0.7823529411764706,0.3217391304347826,0.9411764705882353,-0.1391304347826087,0.9823529411764705,0.5043478260869565,0.9764705882352941,0.23478260869565218,0.9764705882352941,-1.0,-1.0,-0.1565217391304348,1.035294117647059,-1.0,-1.0,-1.0,-1.0,0.33043478260869563,0.12352941176470589,0.391304347826087,0.4176470588235294
